#{"t_start": 1780751807.5164056, "env_id": "roundabout-v0"}
r,l,t
26.833333,33,11729.868744
27.333333,33,11730.4888
27.041667,33,11731.101522
2.708333,4,11731.188573
26.958333,33,11731.801796
27.333333,33,11732.441981
28.333333,33,11733.051728
27.375,33,11733.685447
27.958333,33,11735.754329
5.791667,7,11735.923237
2.791667,4,11736.021605
27.458333,33,11736.640397
28.375,33,11737.254487
9.708333,11,11737.471166
27.333333,33,11738.074133
27.375,33,11738.687712
5.541667,7,11738.847164
5.75,7,11738.987593
26.625,33,11739.600785
27.875,33,11740.200997
5.708333,7,11740.354066
27.208333,33,11740.952508
5.791667,7,11741.087249
10.375,12,11741.338781
9.625,11,11741.554064
5.416667,7,11741.687697
27.291667,33,11742.316163
27.875,33,11742.917148
5.75,7,11743.067006
5.75,7,11743.220399
27.875,33,11743.820237
27.291667,33,11744.444493
27.25,33,11745.050228
9.875,12,11745.283478
27.375,33,11745.888371
28.541667,33,11746.499929
27.0,33,11747.119823
5.791667,7,11747.272707
28.333333,33,11747.869704
27.916667,33,11748.499626
27.916667,33,11749.116235
11.416667,13,11749.403096
5.791667,7,11749.545659
27.875,33,11750.143534
5.75,7,11750.286144
26.291667,33,11750.920447
26.333333,33,11751.601376
26.75,33,11752.235383
9.666667,11,11752.46582
27.375,33,11753.049048
26.875,33,11753.743144
9.708333,12,11753.982864
5.791667,7,11754.131858
27.791667,33,11754.768852
27.5,33,11755.41536
5.583333,7,11755.582702
2.833333,4,11755.668892
9.5,11,11755.88207
27.541667,33,11756.497357
27.375,33,11757.098593
9.791667,11,11757.315108
5.791667,7,11757.468818
5.458333,7,11757.620652
27.833333,33,11758.235588
12.416667,15,11758.5521
2.833333,4,11758.64279
27.25,33,11759.251943
26.708333,33,11759.886554
5.75,7,11760.030075
26.75,33,11760.633496
26.75,33,11761.252086
26.75,33,11761.87985
5.791667,7,11762.034242
9.708333,11,11762.268327
27.416667,33,11762.886229
27.416667,33,11763.513928
26.708333,33,11764.13088
5.791667,7,11764.286705
26.833333,33,11764.914156
27.375,33,11765.517665
27.333333,33,11766.130649
27.291667,33,11766.780565
26.625,33,11767.397126
5.791667,7,11767.533942
27.791667,33,11768.145708
27.833333,33,11768.800362
5.75,7,11768.946464
5.75,7,11769.085234
5.583333,7,11769.233484
28.0,33,11769.846823
10.333333,13,11770.09684
27.375,33,11770.74539
27.458333,33,11771.363491
26.791667,33,11771.963227
27.875,33,11772.584993
5.791667,7,11772.732411
27.208333,33,11773.361789
26.875,33,11773.966327
27.208333,33,11774.582913
27.875,33,11776.712649
11.5,14,11777.018638
9.708333,11,11777.249252
27.375,33,11777.865821
26.708333,33,11778.47902
27.208333,33,11779.095439
2.708333,4,11779.183141
27.458333,33,11782.565209
27.958333,33,11783.261795
27.291667,33,11783.928314
27.333333,33,11784.561636
27.375,33,11785.195714
27.666667,33,11785.813179
27.416667,33,11786.442377
25.625,33,11787.064609
26.75,33,11787.661386
26.708333,33,11788.277885
5.791667,7,11788.431231
28.0,33,11789.04426
27.75,33,11789.664271
27.291667,33,11790.278117
27.333333,33,11790.895886
27.958333,33,11791.462421
27.291667,33,11792.09592
5.791667,7,11792.243474
26.291667,33,11792.864029
27.125,33,11793.447089
27.375,33,11794.060298
27.958333,33,11794.710215
27.958333,33,11795.342521
28.291667,33,11795.946745
27.958333,33,11796.546789
27.916667,33,11797.146636
5.75,7,11797.306047
27.875,33,11797.909048
5.791667,7,11798.061577
27.375,33,11798.649076
28.041667,33,11799.279829
27.875,33,11799.879401
27.375,33,11800.462818
27.291667,33,11801.079393
26.25,33,11801.700356
9.708333,11,11801.91341
27.375,33,11802.506382
26.625,33,11803.112432
26.875,33,11803.742335
27.875,33,11804.358984
27.208333,33,11804.95892
27.875,33,11805.575567
5.375,7,11805.727852
5.75,7,11805.875392
5.75,7,11806.025387
5.833333,7,11806.175391
26.958333,33,11806.793632
27.458333,33,11807.408156
26.375,33,11808.080414
2.75,4,11808.175068
5.75,7,11808.323934
9.791667,11,11808.545321
27.416667,33,11809.163606
27.916667,33,11809.794086
27.375,33,11810.40814
5.708333,7,11810.561483
27.416667,33,11811.161419
27.875,33,11811.824747
9.583333,11,11812.057933
27.375,33,11812.661143
27.625,33,11813.274492
27.333333,33,11813.911211
5.791667,7,11814.076027
26.583333,33,11814.67423
5.791667,7,11814.840911
26.208333,33,11815.490845
27.166667,33,11816.109078
5.833333,7,11816.257366
27.25,33,11816.907343
26.708333,33,11817.522667
27.416667,33,11819.660491
27.916667,33,11820.290032
27.458333,33,11820.908981
27.208333,33,11821.526103
27.416667,33,11822.126662
28.0,33,11822.743286
27.75,33,11823.361701
5.75,7,11823.509781
26.666667,33,11824.124976
5.75,7,11824.272972
27.791667,33,11824.889573
9.666667,11,11825.122993
10.458333,12,11825.372813
26.708333,33,11825.989425
26.75,33,11826.592768
5.791667,7,11826.739347
27.416667,33,11827.372621
26.208333,33,11828.009353
27.25,33,11828.610855
27.375,33,11829.25571
26.833333,33,11829.877344
26.583333,33,11830.472201
26.458333,32,11831.075563
27.416667,33,11831.722168
27.375,33,11832.353966
27.875,33,11832.971841
26.791667,33,11833.591704
27.916667,33,11834.221625
27.875,33,11834.837842
5.791667,7,11834.98823
27.416667,33,11835.671486
26.666667,33,11836.371551
27.458333,33,11836.991429
26.875,33,11837.591329
27.375,33,11838.204558
27.916667,33,11838.821138
9.625,11,11839.054368
5.791667,7,11839.204965
26.791667,33,11839.809265
27.458333,33,11840.420875
26.333333,33,11841.040921
5.708333,7,11841.174164
26.708333,33,11841.790879
27.875,33,11842.457538
27.458333,33,11843.055731
28.208333,33,11843.652549
26.666667,33,11844.270426
26.666667,33,11844.9244
26.458333,33,11845.552343
26.708333,33,11846.172915
27.375,33,11846.7906
27.916667,33,11847.38995
26.791667,33,11848.002122
5.791667,7,11848.139995
5.833333,7,11848.289462
5.791667,7,11848.445737
9.75,11,11848.67307
5.666667,7,11848.824776
5.666667,7,11848.969759
27.416667,33,11849.57128
28.291667,33,11850.16972
27.375,33,11850.786377
27.208333,33,11851.406137
26.375,33,11852.019348
5.791667,7,11852.173637
5.75,7,11852.319374
26.708333,33,11852.940139
27.333333,33,11853.541716
26.25,33,11854.167997
27.208333,33,11854.768993
26.75,33,11855.403909
9.75,11,11855.622216
27.875,33,11856.235026
27.333333,33,11856.82206
28.208333,33,11857.439237
28.333333,33,11858.049047
27.166667,33,11860.06827
27.333333,33,11860.669967
9.541667,12,11860.921491
5.833333,7,11861.054913
27.291667,33,11861.668193
5.791667,7,11861.818033
5.833333,7,11861.96436
26.75,33,11862.554737
26.875,33,11863.171396
5.791667,7,11863.30465
9.75,11,11863.517812
10.416667,12,11863.833507
27.916667,33,11864.442226
22.958333,28,11864.991402
27.333333,33,11865.565867
27.25,33,11866.187539
27.25,33,11866.793787
28.0,33,11867.397385
27.333333,33,11867.980017
2.791667,4,11868.070666
27.375,33,11868.667207
5.666667,7,11868.820646
27.875,33,11869.437701
26.708333,33,11870.053967
5.75,7,11870.203672
5.75,7,11870.348456
26.583333,33,11870.946447
5.791667,7,11871.102785
26.75,33,11871.70339
27.375,33,11872.350075
5.75,7,11872.503359
27.541667,33,11873.116542
5.375,7,11873.266517
27.333333,33,11873.849766
26.75,33,11874.442948
5.75,7,11874.583169
27.791667,33,11875.254762
26.708333,33,11875.847732
28.5,33,11876.449486
27.333333,33,11877.082851
26.791667,33,11877.682679
27.375,33,11878.299228
5.791667,7,11878.439404
21.25,26,11878.965838
27.416667,33,11882.418906
28.333333,33,11883.181955
27.375,33,11883.903832
2.75,4,11884.00466
9.666667,13,11884.301892
28.166667,33,11884.898649
27.75,33,11885.502349
5.791667,7,11885.652301
27.166667,33,11886.268111
26.708333,33,11886.863703
5.666667,7,11886.999916
27.875,33,11887.664696
26.708333,33,11888.284956
5.75,7,11888.431366
27.25,33,11889.047797
10.75,12,11889.281133
27.291667,33,11889.882933
27.875,33,11890.480882
28.0,33,11891.149482
2.75,4,11891.247471
27.583333,33,11891.848381
5.75,7,11892.002509
27.125,33,11892.617639
26.625,33,11893.201063
9.666667,11,11893.417798
27.416667,33,11894.017097
27.416667,33,11894.64719
2.75,4,11894.73047
26.75,33,11895.350626
9.75,11,11895.563635
9.708333,11,11895.780279
2.75,4,11895.866964
26.833333,33,11896.496872
26.416667,33,11897.096804
9.416667,12,11897.350035
5.791667,7,11897.490027
26.625,33,11898.079929
27.208333,33,11898.713212
5.583333,7,11898.863439
27.291667,33,11899.479826
26.666667,33,11900.066537
26.791667,33,11900.67959
27.333333,33,11902.762817
27.291667,33,11903.467884
26.458333,33,11904.062493
27.875,33,11904.695653
9.958333,12,11904.971021
27.416667,33,11905.618899
27.291667,33,11906.250818
26.625,33,11906.84549
27.333333,33,11907.482058
9.666667,11,11907.698212
27.375,33,11908.284079
26.708333,33,11908.915443
26.75,33,11909.545086
27.375,33,11910.144985
27.875,33,11910.750188
27.875,33,11911.37826
26.875,33,11911.981497
27.916667,33,11912.596682
27.291667,33,11913.209615
27.666667,33,11913.797399
28.291667,33,11914.405513
27.583333,33,11915.005276
5.833333,7,11915.147804
27.25,33,11915.747705
27.875,33,11916.364208
26.666667,33,11916.979004
27.208333,33,11917.582874
28.416667,33,11918.177366
9.75,11,11918.410632
5.833333,7,11918.560581
5.791667,7,11918.747721
5.625,7,11918.9106
27.875,33,11919.512334
5.791667,7,11919.663762
5.75,7,11919.801605
5.791667,7,11919.943736
26.291667,33,11920.560976
9.708333,11,11920.778767
27.208333,33,11921.415404
27.708333,33,11922.013753
27.166667,33,11922.626678
27.541667,33,11923.231934
9.666667,11,11923.459555
27.916667,33,11924.043303
5.708333,7,11924.197159
5.375,7,11924.347097
26.791667,33,11924.931515
9.708333,11,11925.146549
5.75,7,11925.292675
5.666667,7,11925.429726
27.916667,33,11926.029609
27.416667,33,11926.626265
27.833333,33,11927.226072
28.0,33,11927.827796
2.833333,4,11927.93146
27.875,33,11928.529601
27.333333,33,11929.145941
27.25,33,11929.759198
27.333333,33,11930.345751
27.875,33,11930.962733
5.75,7,11931.123814
26.708333,33,11931.712171
10.375,12,11931.942125
2.791667,4,11932.028795
27.291667,33,11932.662294
27.333333,33,11933.307279
27.375,33,11933.910371
27.375,33,11934.511718
27.208333,33,11935.093542
27.291667,33,11935.746904
26.791667,33,11936.361923
26.833333,33,11936.961547
8.708333,10,11937.1614
27.0,33,11937.794814
27.458333,33,11938.402227
5.708333,7,11938.54137
5.625,7,11938.694701
5.666667,7,11938.827993
27.833333,33,11939.444504
27.208333,33,11940.074449
28.375,33,11940.659386
27.458333,33,11942.740706
5.791667,7,11942.912893
28.208333,33,11943.544018
27.125,33,11944.177675
27.291667,33,11944.80582
27.625,33,11945.393681
26.541667,33,11946.073621
9.625,11,11946.310187
5.833333,7,11946.457027
27.875,33,11947.044096
27.208333,33,11947.672254
27.333333,33,11948.273496
2.791667,4,11948.376821
27.416667,33,11949.010484
27.375,33,11949.643162
26.708333,33,11950.276911
27.791667,33,11950.924928
27.416667,33,11951.526971
27.916667,33,11952.189591
5.833333,7,11952.339476
26.75,33,11952.989362
9.666667,11,11953.209403
28.291667,33,11953.821435
27.291667,33,11954.425928
5.75,7,11954.589301
27.208333,33,11955.221044
26.708333,33,11955.855314
27.625,33,11956.43854
9.75,11,11956.658684
27.875,33,11957.259828
26.333333,33,11957.875524
26.666667,33,11958.492073
26.75,33,11959.123794
5.833333,7,11959.275464
5.75,7,11959.42185
26.625,33,11960.041836
27.166667,33,11960.671759
27.25,33,11961.276892
27.916667,33,11961.875046
26.291667,33,11962.494426
27.416667,33,11963.154316
12.75,16,11963.488085
27.625,33,11964.121292
27.916667,33,11964.720811
26.791667,33,11965.341595
28.333333,33,11965.991184
2.791667,4,11966.087659
10.708333,13,11966.354326
2.75,4,11966.437597
27.208333,33,11967.054252
9.708333,11,11967.287673
27.916667,33,11967.935807
5.541667,7,11968.087367
25.916667,33,11968.707078
27.958333,33,11969.307374
26.625,33,11969.926031
27.25,33,11970.556513
27.791667,33,11971.173765
9.625,11,11971.390275
26.708333,33,11972.006878
26.375,33,11972.608527
27.75,33,11973.259418
27.375,33,11973.912822
27.125,33,11974.540716
5.666667,7,11974.673363
26.625,33,11975.288376
26.791667,33,11975.903116
27.291667,33,11976.523205
5.791667,7,11976.686297
26.666667,33,11977.324015
5.791667,7,11977.469612
9.666667,11,11977.686283
27.791667,33,11978.289426
27.333333,33,11978.936033
27.5,33,11979.552578
27.916667,33,11980.172559
26.166667,33,11981.956052
26.708333,33,11982.635565
28.25,33,11984.740115
5.458333,7,11984.888943
27.416667,33,11985.535736
27.375,33,11986.134663
15.75,19,11986.484976
26.875,33,11987.068213
27.583333,33,11987.718207
27.375,33,11988.337662
9.75,11,11988.555065
26.75,33,11989.154647
26.75,33,11989.784668
5.416667,7,11989.934143
27.25,33,11990.547345
26.833333,33,11991.15171
9.708333,11,11991.371205
27.833333,33,11991.984364
5.75,7,11992.136224
5.791667,7,11992.282908
27.833333,33,11992.887515
27.375,33,11993.500728
26.875,33,11994.146868
26.75,33,11994.74175
27.791667,33,11995.334687
27.875,33,11995.983799
26.708333,33,11996.603716
26.875,33,11997.202888
26.666667,33,11997.800092
27.958333,33,11998.438244
27.333333,33,11999.052077
26.791667,33,11999.640328
26.666667,33,12000.237054
27.958333,33,12000.921683
9.583333,11,12001.137949
9.708333,11,12001.351694
27.208333,33,12001.949622
27.916667,33,12002.552778
27.916667,33,12003.182899
27.5,33,12003.769495
5.75,7,12003.919641
27.875,33,12004.526463
27.25,33,12005.141486
27.916667,33,12005.74136
27.875,33,12006.334234
5.75,7,12006.470631
5.75,7,12006.616782
27.25,33,12007.268819
27.291667,33,12007.885657
26.625,33,12008.487003
27.333333,33,12009.11533
27.375,33,12009.74857
5.666667,7,12009.935427
27.458333,33,12010.568615
9.666667,11,12010.802136
26.625,33,12011.431333
27.791667,33,12012.03459
26.708333,33,12012.651652
5.75,7,12012.781506
26.708333,33,12013.418456
27.458333,33,12014.041218
26.625,33,12014.642599
26.708333,33,12015.264495
27.916667,33,12015.931144
5.708333,7,12016.096482
27.375,33,12016.686433
27.875,33,12017.297574
5.541667,7,12017.435994
27.208333,33,12018.080859
26.916667,33,12018.699022
26.708333,33,12019.317822
27.375,33,12019.950618
27.875,33,12020.550612
27.916667,33,12021.167359
27.75,33,12021.763672
9.708333,11,12021.997005
5.833333,7,12022.148892
27.375,33,12022.765603
27.208333,33,12024.918118
5.791667,7,12025.063244
27.75,33,12025.729845
27.291667,33,12026.346442
26.666667,33,12026.979724
27.916667,33,12027.633256
27.125,33,12028.266304
27.25,33,12028.981801
27.541667,33,12029.646304
27.916667,33,12030.248486
26.666667,33,12030.865906
27.791667,33,12031.465801
27.375,33,12032.065767
9.666667,11,12032.281648
27.333333,33,12032.88226
27.666667,33,12033.528757
27.833333,33,12034.144063
27.375,33,12034.763479
5.75,7,12034.915773
9.708333,11,12035.147467
5.583333,7,12035.310589
27.416667,33,12035.911846
26.875,33,12036.528379
27.083333,33,12037.144975
5.666667,7,12037.306879
27.208333,33,12037.900908
9.125,11,12038.126408
28.25,33,12038.719841
27.25,33,12039.331434
27.333333,33,12039.964864
27.333333,33,12040.581887
5.791667,7,12040.717394
27.333333,33,12041.331167
5.791667,7,12041.481309
27.291667,33,12042.106128
27.291667,33,12042.711086
26.708333,33,12043.379782
26.625,33,12044.044141
27.416667,33,12044.649363
27.333333,33,12045.244067
27.583333,33,12045.843938
26.625,33,12046.445619
5.75,7,12046.596606
26.708333,33,12047.21037
5.75,7,12047.363673
27.208333,33,12047.949157
26.583333,33,12048.578572
27.333333,33,12049.208296
26.625,33,12049.810041
5.75,7,12049.963361
5.666667,7,12050.126651
26.625,33,12050.762033
27.416667,33,12051.409944
27.25,33,12052.026505
27.25,33,12052.696913
26.625,33,12053.33035
27.291667,33,12053.959443
27.125,33,12054.576075
27.291667,33,12055.262702
2.791667,4,12055.342685
26.666667,33,12055.995355
27.708333,33,12056.611254
5.833333,7,12056.761159
26.75,33,12057.379209
5.666667,7,12057.529031
27.291667,33,12058.142265
27.375,33,12058.762365
27.333333,33,12059.384807
27.958333,33,12059.975389
27.25,33,12060.611898
26.833333,33,12061.228468
27.458333,33,12061.847897
27.333333,33,12062.476674
27.208333,33,12063.074965
27.291667,33,12065.10809
5.75,7,12065.304161
5.833333,7,12065.461545
27.291667,33,12066.107839
27.666667,33,12066.713248
26.666667,33,12067.327724
27.291667,33,12067.94425
26.708333,33,12068.572886
26.625,33,12069.177696
27.333333,33,12069.810737
26.375,33,12070.429182
5.75,7,12070.573902
27.791667,33,12071.190625
5.791667,7,12071.327003
9.666667,11,12071.555947
26.75,33,12072.173712
5.791667,7,12072.344226
26.791667,33,12072.956995
26.791667,33,12073.573578
27.375,33,12074.206731
27.375,33,12074.82342
27.416667,33,12075.457219
27.5,33,12076.073283
27.875,33,12076.706026
27.666667,33,12077.32693
27.833333,33,12078.006317
27.375,33,12078.672837
26.875,33,12079.293311
27.875,33,12079.90607
26.583333,33,12080.539358
26.666667,33,12083.403906
27.833333,33,12084.054246
9.708333,11,12084.338876
27.458333,33,12085.011025
27.291667,33,12085.655364
27.291667,33,12086.309026
27.875,33,12086.908887
5.791667,7,12087.07177
27.291667,33,12087.693391
5.791667,7,12087.841723
27.458333,33,12088.488233
9.708333,11,12088.738257
26.125,33,12089.407032
27.041667,33,12090.024487
27.875,33,12090.654279
26.291667,33,12091.272195
5.75,7,12091.424574
27.875,33,12092.037873
26.666667,33,12092.671151
9.75,11,12092.890611
27.416667,33,12093.520947
28.333333,33,12094.157773
27.333333,33,12094.770754
27.25,33,12095.407456
3.541667,5,12095.517535
27.208333,33,12096.152914
27.958333,33,12096.753886
27.416667,33,12097.37038
27.916667,33,12097.986983
27.458333,33,12098.603599
26.833333,33,12099.253539
27.333333,33,12099.883472
27.25,33,12100.523366
27.333333,33,12101.12345
26.583333,33,12101.736536
27.833333,33,12102.355134
5.666667,7,12102.503105
5.833333,7,12102.656651
5.625,7,12102.806316
27.916667,33,12103.44015
5.791667,7,12103.589619
9.583333,11,12103.806424
5.708333,7,12103.941316
27.416667,33,12104.589121
9.75,11,12104.819527
27.333333,33,12105.439711
5.666667,7,12105.58596
27.875,33,12106.187827
27.833333,33,12108.267933
9.708333,11,12108.521629
5.791667,7,12108.685745
5.791667,7,12108.852233
26.75,33,12109.469025
27.291667,33,12110.14045
27.958333,33,12110.755385
5.708333,7,12110.905325
27.416667,33,12111.523812
9.583333,11,12111.752363
5.75,7,12111.905142
5.791667,7,12112.052097
27.291667,33,12112.652429
27.25,33,12113.288249
9.583333,11,12113.518867
27.0,33,12114.184944
26.875,33,12114.784741
27.375,33,12115.417997
27.916667,33,12116.069806
27.833333,33,12116.701319
5.791667,7,12116.851199
27.375,33,12117.488009
5.75,7,12117.64627
25.791667,33,12118.271022
27.25,33,12118.884371
27.291667,33,12119.504037
26.583333,33,12120.141009
27.375,33,12120.752548
5.708333,7,12120.887411
26.291667,33,12121.536489
27.416667,33,12122.153998
27.208333,33,12122.753746
9.75,11,12122.982409
27.25,33,12123.603714
27.291667,33,12124.220257
5.833333,7,12124.37213
9.625,11,12124.603411
27.291667,33,12125.203442
5.75,7,12125.346271
27.333333,33,12125.989254
28.416667,33,12126.607276
27.375,33,12127.216615
5.666667,7,12127.369947
26.208333,33,12127.983043
26.666667,33,12128.642872
26.625,33,12129.242729
27.916667,33,12129.8367
27.208333,33,12130.448959
27.125,33,12131.065901
26.75,33,12131.682534
26.833333,33,12132.271045
5.791667,7,12132.419147
27.416667,33,12133.069158
27.25,33,12133.649035
5.75,7,12133.802384
27.208333,33,12134.415525
27.291667,33,12135.052489
27.291667,33,12135.684292
27.208333,33,12136.338594
5.5,7,12136.481899
27.75,33,12137.131902
27.5,33,12137.768418
26.708333,33,12138.382313
27.333333,33,12139.001502
5.75,7,12139.164892
27.5,33,12139.781575
27.333333,33,12140.36811
27.375,33,12140.980956
5.791667,7,12141.131416
5.75,7,12141.281336
27.375,33,12141.918063
5.791667,7,12142.051296
26.625,33,12142.66451
26.708333,33,12143.29779
26.25,33,12143.951198
26.666667,33,12144.582764
5.75,7,12144.730865
27.875,33,12145.347259
27.791667,33,12145.98059
27.25,33,12146.617664
5.75,7,12146.767268
27.208333,33,12148.870032
27.291667,33,12149.566968
27.875,33,12150.180184
26.541667,33,12150.800132
9.583333,11,12151.033408
10.5,12,12151.279992
2.75,4,12151.378666
26.625,33,12152.030029
27.291667,33,12152.666614
26.708333,33,12153.283842
26.333333,33,12153.866431
27.416667,33,12154.516545
27.291667,33,12155.146084
27.291667,33,12155.746139
27.5,33,12156.445994
27.833333,33,12157.064154
27.291667,33,12157.696843
10.458333,12,12157.929145
26.666667,33,12158.545845
27.375,33,12159.182284
9.625,11,12159.415931
27.833333,33,12160.032385
26.625,33,12160.646059
27.833333,33,12161.261951
27.958333,33,12161.845426
27.958333,33,12162.467804
27.875,33,12163.081769
27.291667,33,12163.682529
5.833333,7,12163.82835
5.791667,7,12163.963528
27.833333,33,12164.581623
5.791667,7,12164.764967
27.875,33,12165.405663
11.25,14,12165.678707
26.75,33,12166.298552
27.791667,33,12166.902487
26.541667,33,12167.531142
27.416667,33,12168.146238
27.375,33,12168.744411
27.875,33,12169.360983
27.375,33,12169.966215
5.75,7,12170.114387
27.833333,33,12170.732322
5.833333,7,12170.877464
9.708333,11,12171.103889
26.791667,33,12171.710598
5.791667,7,12171.847329
5.791667,7,12172.005004
26.75,33,12172.613753
27.333333,33,12173.210437
27.333333,33,12173.843703
27.958333,33,12174.513589
27.416667,33,12175.130242
27.291667,33,12175.732631
26.666667,33,12176.394223
5.708333,7,12176.543381
5.791667,7,12176.676602
27.666667,33,12177.296134
5.75,7,12177.448617
27.416667,33,12178.059837
26.666667,33,12178.680541
26.708333,33,12179.300849
5.75,7,12179.442947
26.875,33,12180.043407
5.708333,7,12180.206748
27.166667,33,12180.809401
5.791667,7,12180.964937
27.333333,33,12181.565732
26.666667,33,12184.329058
26.333333,33,12184.955409
26.791667,33,12185.675513
26.666667,33,12186.312052
27.916667,33,12186.925377
5.75,7,12187.075336
27.333333,33,12187.708569
9.583333,11,12187.928607
27.375,33,12188.54511
27.333333,33,12189.178454
26.75,33,12189.793327
2.75,4,12189.878463
28.25,33,12192.091297
26.708333,33,12192.727594
26.916667,33,12193.361447
27.291667,33,12194.007698
27.375,33,12194.610781
27.375,33,12195.244877
9.75,11,12195.490956
28.333333,33,12196.107379
26.791667,33,12196.712695
26.625,33,12197.34237
10.125,13,12197.616196
27.958333,33,12198.223817
28.041667,33,12198.810466
27.916667,33,12199.407109
27.541667,33,12200.024173
5.833333,7,12200.160353
27.5,33,12200.776937
5.791667,7,12200.926833
27.958333,33,12201.51015
27.166667,33,12202.110196
2.75,4,12202.210015
26.791667,33,12202.821995
27.291667,33,12203.406441
27.291667,33,12204.005183
26.75,33,12204.656325
27.458333,33,12205.322871
27.458333,33,12205.924272
27.916667,33,12206.57283
9.708333,11,12206.789335
27.333333,33,12207.407184
26.333333,33,12208.005866
27.375,33,12208.650509
5.708333,7,12208.791672
27.375,33,12209.38899
5.791667,7,12209.537731
27.291667,33,12210.122274
5.75,7,12210.258986
5.708333,7,12210.411071
27.958333,33,12211.038892
5.75,7,12211.205624
5.791667,7,12211.359033
27.916667,33,12211.925467
27.291667,33,12212.521921
28.375,33,12213.158746
27.416667,33,12213.755122
26.791667,33,12214.354654
26.541667,33,12214.975191
27.833333,33,12215.571552
27.125,33,12216.173818
26.75,33,12216.788146
27.208333,33,12217.441367
27.625,33,12218.037995
26.708333,33,12218.654499
5.791667,7,12218.804551
2.833333,4,12218.905497
27.333333,33,12219.574475
27.375,33,12220.20434
27.5,33,12220.804154
26.958333,33,12221.420751
26.791667,33,12222.007398
27.791667,33,12222.607305
27.833333,33,12223.190595
27.333333,33,12223.823797
5.75,7,12223.972195
27.916667,33,12224.590768
27.291667,33,12225.186937
27.25,33,12225.786906
27.25,33,12226.386728
27.791667,33,12227.020131
5.75,7,12227.171835
27.625,33,12227.769958
2.833333,4,12227.853186
27.333333,33,12228.485273
2.833333,4,12228.55478
27.458333,33,12229.173078
26.333333,33,12229.786365
27.416667,33,12231.903033
27.875,33,12232.544404
27.375,33,12233.152617
5.791667,7,12233.302628
26.75,33,12233.906522
26.75,33,12234.555869
27.458333,33,12235.168992
26.333333,33,12235.77224
26.625,33,12236.402715
5.666667,7,12236.556109
26.791667,33,12237.168707
27.291667,33,12237.755375
5.75,7,12237.885458
27.916667,33,12238.470277
11.5,14,12238.767202
27.333333,33,12239.388238
5.75,7,12239.551737
26.833333,33,12240.133618
27.25,33,12240.732736
27.166667,33,12241.346529
28.0,33,12241.942665
27.833333,33,12242.521835
2.833333,4,12242.601368
26.791667,33,12243.217923
27.375,33,12243.903718
5.791667,7,12244.067878
5.791667,7,12244.251166
26.625,33,12244.956545
27.333333,33,12245.637081
27.291667,33,12246.284155
27.5,33,12246.87088
27.166667,33,12247.484016
5.833333,7,12247.640832
27.25,33,12248.217249
26.75,33,12248.837767
9.708333,11,12249.050539
5.708333,7,12249.200407
5.291667,7,12249.346687
2.791667,4,12249.441555
5.791667,7,12249.617044
27.125,33,12250.232512
27.25,33,12250.836395
27.333333,33,12251.421765
5.75,7,12251.571249
26.708333,33,12252.286855
27.375,33,12252.941114
2.708333,4,12253.019931
27.333333,33,12253.61657
26.625,33,12254.246977
27.541667,33,12254.852977
26.583333,33,12255.44579
5.75,7,12255.582906
5.375,7,12255.71962
26.833333,33,12256.31624
27.333333,33,12256.916076
26.875,33,12257.539572
26.291667,33,12258.152821
28.416667,33,12258.752596
26.708333,33,12259.349058
26.708333,33,12259.952352
28.416667,33,12260.567413
2.75,4,12260.652296
5.75,7,12260.798916
26.291667,33,12261.40082
26.791667,33,12261.982207
27.875,33,12262.618714
27.375,33,12263.222172
27.291667,33,12263.847605
5.833333,7,12263.98522
27.5,33,12264.64345
27.25,33,12265.268556
27.291667,33,12265.898148
5.833333,7,12266.048324
26.375,33,12266.681437
27.875,33,12267.301489
27.291667,33,12267.949331
26.708333,33,12268.550948
5.791667,7,12268.701259
27.333333,33,12269.314617
9.666667,11,12269.547755
9.333333,11,12269.784466
27.375,33,12271.799377
27.458333,33,12272.480706
5.708333,7,12272.630731
9.125,11,12272.847347
5.75,7,12272.984018
27.291667,33,12273.671366
5.75,7,12273.830586
27.208333,33,12274.430411
27.25,33,12275.047097
26.666667,33,12275.683663
10.75,12,12275.929068
27.25,33,12276.5469
27.833333,33,12277.14679
9.625,11,12277.363385
27.375,33,12277.996655
27.291667,33,12278.618934
27.833333,33,12279.196526
9.75,12,12279.433548
26.75,33,12280.067128
27.875,33,12280.666562
26.666667,33,12281.26287
27.916667,33,12281.862937
26.833333,33,12282.516106
5.458333,7,12282.665947
27.291667,33,12286.317806
26.791667,33,12286.945502
5.833333,7,12287.110324
9.75,11,12287.380412
27.333333,33,12288.031261
5.75,7,12288.165506
5.708333,7,12288.314483
9.666667,11,12288.528728
27.25,33,12289.145166
27.291667,33,12289.761794
27.791667,33,12290.34502
3.541667,5,12290.445124
26.708333,33,12291.096809
5.75,7,12291.23344
5.791667,7,12291.381917
5.75,7,12291.526632
5.791667,7,12291.66469
9.583333,11,12291.878161
27.291667,33,12292.478056
27.375,33,12293.098621
5.333333,7,12293.248128
5.75,7,12293.40447
27.125,33,12294.013028
27.833333,33,12294.614528
26.375,33,12295.277692
27.25,33,12295.909116
27.25,33,12296.480057
5.583333,7,12296.660787
27.458333,33,12297.297067
9.208333,11,12297.530756
5.75,7,12297.69788
27.333333,33,12298.279277
27.875,33,12298.877266
27.833333,33,12299.502704
9.625,11,12299.714354
26.375,33,12300.310405
27.333333,33,12300.999447
5.75,7,12301.130282
